工步,模式編號,模式工步編號,模式,功率(W),工步編號,循環,迴圈,測試時間,執行時間(毫秒),實際開始時間,實際時間(毫秒),工步種類,電壓(V),電流(A),電量(Ah),能量(KWh),ACR(mOhm),DCIR,總電量(Ah),子工步編號,子迴圈,子循環,子工步種類,狀態,迴圈3,迴圈4,工步執行時間(時:分:秒 毫秒),充電電量(Ah),放電電量(Ah),總能量(KWh),LC電流(mA),Remark,描述,溫度1(℃),溫度2(℃),溫度3(℃),溫度4(℃),溫度5(℃),溫度6(℃),溫度7(℃),溫度8(℃),Voltage(mV)_R1,Current(mA)_R1,RemainingCapacity(mAH)_R1,FullChargeCapacity(mAH)_R1,CycleCount_R1,SOH(%)_R1,RSOC(%)_R1,CHG_R1,DSG_R1,PDSG_R1,HCFET_R1,CB_R1,GPIOB_R1,CUV_R1,COV_R1,OCC_R1,OCD_R1,AOLD_R1,AOLDL_R1,ASCD_R1,ASCDL_R1,OTC_R1,OTD_R1,UTC_R1,UTD_R1,LED_ERROR0_R1,PT_CTL01_R1,PT_CTL2_R1,CellVoltage1(mV)_R2,CellVoltage2(mV)_R2,CellVoltage3(mV)_R2,CellVoltage4(mV)_R2,CellVoltage5(mV)_R2,CellVoltage6(mV)_R2,CellVoltage7(mV)_R2,CellVoltage8(mV)_R2,CellVoltage9(mV)_R2,CellVoltage10(mV)_R2,CellVoltage11(mV)_R2,CellVoltage12(mV)_R2,CellVoltage13(mV)_R2,CellVoltage14(mV)_R2,CellVoltage15(mV)_R2,CellVoltage16(mV)_R2,TS1(C)_R2,TS2(C)_R2,TS3(C)_R2,TS4(C)_R2,TS5(C)_R2,TS6(C)_R2,OFSSET0<2000_R3,OFSSET1<2200_R3,OFSSET2<2400_R3,OFSSET3<2600_R3,OFSSET4<2800_R3,OFSSET5<3000_R3,OFSSET6<3200_R3,OFSSET7<3400_R3,OFSSET8<3600_R3,OFSSET9<3800_R3,ORG_CELL16_R3,FIX_CELL16_R3,TS7(C)_R4,MaxError_R4,PendingEDV_R4,ExtAveCellVoltage(mV)_R4,BatteryStatus_R4,OperationStatus0_R4,OperationStatus1_R4,SafetyStatus0_R4,SafetyStatus1_R4,GaugingStatus_R4,GS_EDV2_R4,GS_EDV1_R4,GS_EDV0_R4,GS_TC_R4,GS_TD_R4,GS_FC_R4,GS_FD_R4,GS_BALOK_R4,GS_DSG_R4,GS_CF_R4,GS_REST_R4,GS_OCVFR_R4,GS_FCCX_R4,GS_VDQ_R4,Serial_Number1_R5,Serial_Number2_R5,Serial_Number3_R5,Manufacturer_Name1_R5,Manufacturer_Name2_R5,Manufacturer_Name3_R5,Manufacture_Date_R6,BMS_Serial_Number_R6,Device_Chemistry_R6,BMS_FW_VER1_R6,BMS_FW_VER2_R6,BMS_FW_DATE_R6,EDV0_R7,EDV1_R7,EDV2_R7,HV1,HV2,HV3,HV4,HV5,HV6,HV7,HV8,HV9,HV10,HV11,HV12,HV13,HV14,HV15,HV16,HV17,HT1,HT2,HT3,HT4,HT5,HT6,HT7,HT8,HT9,HT10,HT11,HT12,HT13
2,0,2,1,0,2,1,1,2025-03-07 08:52:42.935,55570,2025-03-07 08:52:43.065,55700,REST,54.2032,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:18 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54170,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3382,3384,3383,3385,3383,3384,3384,3384,3383,3385,3384,3383,3384,3383,3382,3420,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3397,3420,-273,100,0,3388,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.0145,-0.02,-0.01,-0.009,-0.0085,-0.012,-0.0065,-0.005,-0.008,0.0145,0.027,-0.0005,-0.0105,-0.007,-0.002,0.045,-0.005,22,22,22,22,22.1,22.1,22.2,22.2,21.9,21.9,21.9,21.9,21.9
2,0,2,1,0,2,1,1,2025-03-07 08:52:45.935,58570,2025-03-07 08:52:46.065,58700,REST,54.1831,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:21 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54160,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3381,3382,3383,3384,3381,3383,3382,3382,3383,3384,3383,3383,3382,3382,3381,3420,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3397,3420,-273,100,0,3384,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.0155,0.0215,0.0115,0.0045,0.0035,0.0045,0.0005,0.0065,0.01,0.0025,-0.0185,-0.015,-0.0055,0.006,0.016,-0.0505,-0.002,22.1,22.1,22.1,22,22,22.1,22.1,22.2,21.9,21.9,21.8,21.9,22
2,0,2,1,0,2,1,1,2025-03-07 08:52:48.935,61570,2025-03-07 08:52:49.065,61700,REST,54.1681,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:24 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54139,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3381,3381,3382,3382,3380,3382,3381,3382,3382,3382,3382,3382,3382,3381,3380,3419,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3396,3419,-273,100,0,3384,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.018,-0.0235,-0.014,-0.0085,-0.0075,-0.0105,-0.006,-0.007,-0.0105,0.0035,0.021,0.007,-0.0025,-0.0095,-0.015,0.0515,-0.0045,22.1,22.1,22,22,21.9,22.1,22.1,22.1,21.9,21.9,21.9,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:52:51.935,64570,2025-03-07 08:52:52.065,64700,REST,54.1549,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:27 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54118,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3379,3379,3381,3382,3379,3381,3380,3381,3381,3379,3381,3380,3380,3380,3379,3419,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3396,3419,-273,100,0,3384,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.009,0.013,0.007,-0.0015,-0.0025,-0.003,-0.0045,0.0035,0.007,0.016,0,-0.0175,-0.0135,0.004,0.0195,-0.0285,-0.003,22.2,22,22,22,22.1,22,22.2,22.2,22,21.9,21.9,21.9,22
2,0,2,1,0,2,1,1,2025-03-07 08:52:54.935,67570,2025-03-07 08:52:55.065,67700,REST,54.141,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:30 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54096,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3378,3376,3380,3381,3378,3380,3376,3379,3379,3379,3379,3379,3379,3379,3378,3418,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3395,3418,-273,100,0,3384,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.0145,-0.0205,-0.0125,-0.0025,-0.002,-0.0005,0,-0.0055,-0.008,-0.012,0.0035,0.014,0.006,-0.011,-0.025,0.037,-0.004,22,22,22.1,22,22,22,22.2,22.1,22,21.9,21.9,21.9,22
2,0,2,1,0,2,1,1,2025-03-07 08:52:57.935,70570,2025-03-07 08:52:58.065,70700,REST,54.1294,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:33 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54086,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3378,3376,3379,3379,3378,3379,3376,3379,3379,3379,3379,3379,3379,3378,3377,3416,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3393,3416,-273,100,0,3380,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0,0.001,0.0005,-0.006,-0.006,-0.0085,-0.0065,0,0.0025,0.0215,0.015,-0.014,-0.016,0.0025,0.0155,0.0005,-0.0015,22,22,22,22,22.1,22,22.1,22.2,22,22,21.9,21.9,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:00.935,73570,2025-03-07 08:53:01.065,73700,REST,54.117,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:36 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54085,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3377,3376,3378,3379,3377,3379,3376,3378,3378,3379,3379,3378,3378,3377,3376,3415,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3391,3414,-273,100,0,3380,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.0125,-0.0175,-0.0105,-0.0015,0,0.0005,0.0015,-0.0045,-0.0085,-0.016,-0.001,0.014,0.0085,-0.0105,-0.025,0.0285,-0.0045,22,22,22.1,22.1,22.1,22,22.1,22.1,22,22,21.9,22,22.1
2,0,2,1,0,2,1,1,2025-03-07 08:53:03.935,76570,2025-03-07 08:53:04.065,76700,REST,54.1078,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:39 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54073,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3376,3376,3377,3378,3376,3378,3376,3378,3377,3379,3377,3377,3377,3377,3375,3413,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3390,3413,-273,100,0,3380,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.002,0.0045,0.0025,-0.004,-0.005,-0.008,-0.006,0.002,0.0035,0.0195,0.01,-0.015,-0.016,0.0035,0.019,-0.007,-0.0035,22.2,22,22.1,22.1,22,22,22.1,22.2,22,22,22,21.9,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:06.935,79570,2025-03-07 08:53:07.065,79700,REST,54.0987,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:42 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54053,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3375,3376,3377,3377,3375,3377,3376,3376,3376,3379,3377,3376,3376,3376,3375,3413,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3390,3413,-273,100,0,3380,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.017,-0.024,-0.0145,-0.0075,-0.007,-0.007,-0.003,-0.0075,-0.011,-0.0025,0.0175,0.011,0,-0.012,-0.0195,0.0495,-0.004,22.2,22.1,22.2,22.1,22.2,22.2,22.2,22.2,22,22,22.1,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:09.935,82570,2025-03-07 08:53:10.065,82700,REST,54.0884,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:45 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54052,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3375,3376,3376,3376,3375,3377,3376,3376,3376,3379,3376,3375,3375,3375,3374,3412,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3389,3412,-273,100,0,3380,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.0145,0.0215,0.012,0.0045,0.0035,0.0045,0,0.007,0.01,0.0035,-0.017,-0.0155,-0.005,0.006,0.0165,-0.05,-0.0015,22,22,22.2,22.1,22.2,22.2,22.2,22.3,22.1,22,22,22,22.1
2,0,2,1,0,2,1,1,2025-03-07 08:53:12.935,85570,2025-03-07 08:53:13.065,85700,REST,54.0809,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:48 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54042,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3374,3376,3375,3374,3374,3376,3376,3376,3375,3379,3376,3375,3375,3375,3373,3412,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3389,3412,-273,100,0,3380,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.0135,-0.0175,-0.0095,-0.009,-0.0085,-0.0125,-0.0075,-0.005,-0.005,0.0195,0.0275,-0.003,-0.0125,-0.007,0,0.0405,-0.0045,22.1,22.1,22.1,22.1,22.1,22.2,22.2,22.2,22,22,22,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:15.935,88570,2025-03-07 08:53:16.065,88700,REST,54.0736,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:51 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54032,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3374,3376,3375,3373,3374,3375,3376,3375,3375,3378,3376,3375,3374,3375,3373,3412,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3389,3412,-273,100,0,3380,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.0135,0.0185,0.0095,0.007,0.006,0.01,0.0045,0.0055,0.0085,-0.0135,-0.0295,-0.005,0.0045,0.003,-0.0005,-0.049,-0.0005,22.1,22.1,22,22.2,22.1,22.1,22.2,22.2,22.1,22,22,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:18.935,91570,2025-03-07 08:53:19.065,91700,REST,54.0633,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:54 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54029,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3374,3376,3375,3373,3373,3375,3376,3375,3374,3378,3375,3374,3374,3374,3372,3409,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3386,3409,-273,100,0,3379,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.005,-0.006,-0.0035,-0.0075,-0.008,-0.0105,-0.0075,-0.001,-0.0005,0.0225,0.022,-0.0095,-0.0165,-0.0025,0.0105,0.0175,-0.002,22.1,22.2,22.2,22,22.1,22.1,22.2,22.2,22,22.1,22,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:21.935,94570,2025-03-07 08:53:22.065,94700,REST,54.0567,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:00:57 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54018,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3373,3376,3374,3373,3373,3375,3376,3374,3374,3377,3374,3374,3373,3374,3372,3408,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3385,3408,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.013,0.0195,0.011,0.0025,0.001,0.001,-0.001,0.0065,0.0095,0.007,-0.0115,-0.016,-0.009,0.005,0.0195,-0.044,-0.0015,22.2,22.2,22.2,22.2,22.1,22.2,22.2,22.2,22.1,22,22,22,22.1
2,0,2,1,0,2,1,1,2025-03-07 08:53:24.935,97570,2025-03-07 08:53:25.065,97700,REST,54.0484,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:00 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,54009,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3373,3374,3374,3373,3372,3374,3376,3373,3373,3376,3374,3374,3372,3373,3371,3409,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3386,3409,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.0075,-0.01,-0.005,-0.0075,-0.0085,-0.011,-0.0075,-0.002,-0.002,0.0215,0.0245,-0.0085,-0.0175,-0.0035,0.0105,0.024,-0.0045,22.2,22.2,22.1,22.2,22.2,22.2,22.2,22.2,22.1,22.1,22,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:27.935,100570,2025-03-07 08:53:28.065,100700,REST,54.043,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:03 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53998,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3372,3374,3373,3373,3372,3374,3375,3373,3373,3376,3374,3373,3370,3372,3369,3407,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3384,3407,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.012,0.017,0.009,0.0005,-0.0005,-0.0005,-0.002,0.004,0.007,0.011,-0.0055,-0.0175,-0.0115,0.005,0.0205,-0.036,-0.001,22.1,22.2,22.1,22.1,22.1,22.2,22.1,22.2,22.1,22.1,22,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:30.935,103570,2025-03-07 08:53:31.065,103700,REST,54.0388,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:06 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53996,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3372,3374,3373,3373,3372,3374,3374,3373,3373,3376,3374,3372,3369,3372,3368,3406,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3383,3406,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.0095,-0.0125,-0.0065,-0.008,-0.0085,-0.0115,-0.0075,-0.003,-0.0035,0.0215,0.027,-0.007,-0.0155,-0.0035,0.007,0.0315,-0.005,22.1,22.1,22.1,22.2,22.1,22.2,22.3,22.2,22,22.1,22,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:33.935,106570,2025-03-07 08:53:34.065,106700,REST,54.0311,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:09 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53987,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3371,3373,3373,3373,3371,3373,3374,3372,3372,3375,3373,3372,3369,3371,3368,3406,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3383,3406,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.011,0.0155,0.0085,0,-0.0015,-0.002,-0.003,0.004,0.007,0.013,-0.0025,-0.0175,-0.0125,0.0035,0.02,-0.033,-0.003,22.2,22.2,22.1,22.1,22.2,22.2,22.4,22.4,22.2,22,22,22,22.1
2,0,2,1,0,2,1,1,2025-03-07 08:53:36.935,109570,2025-03-07 08:53:37.065,109700,REST,54.0271,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:12 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53987,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3371,3373,3372,3373,3371,3372,3374,3371,3372,3375,3373,3372,3369,3370,3368,3407,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3384,3407,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,-0.006,-0.0075,-0.0035,-0.0075,-0.0085,-0.011,-0.0075,-0.001,-0.0015,0.0215,0.024,-0.0095,-0.017,-0.003,0.0105,0.0175,-0.003,22.2,22.2,22.2,22.1,22.1,22,22.4,22.4,22,22.1,22,22,22.1
2,0,2,1,0,2,1,1,2025-03-07 08:53:39.935,112570,2025-03-07 08:53:40.065,112700,REST,54.0209,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:15 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53976,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3371,3373,3372,3373,3370,3372,3373,3371,3371,3375,3372,3371,3369,3368,3368,3406,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3383,3406,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.015,0.021,0.011,0.0045,0.004,0.0055,0.001,0.0065,0.01,0.002,-0.0185,-0.015,-0.005,0.0055,0.0145,-0.0515,-0.002,22.2,22,22.1,22.1,22,22.1,22.3,22.4,22.1,22,22,22,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:42.935,115570,2025-03-07 08:53:43.065,115700,REST,54.016,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:18 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53976,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3370,3372,3371,3373,3370,3372,3373,3371,3371,3374,3372,3371,3369,3368,3368,3406,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3384,3407,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.0045,0.007,0.004,-0.0035,-0.005,-0.0065,-0.0055,0.002,0.004,0.0175,0.0085,-0.0165,-0.0155,0.0025,0.019,-0.0115,-0.002,22.2,22,22.1,22,22,22,22.3,22.1,22,22,21.9,21.9,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:45.935,118570,2025-03-07 08:53:46.065,118700,REST,54.0118,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:21 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53967,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3370,3372,3371,3373,3370,3371,3372,3370,3371,3374,3372,3370,3369,3368,3368,3407,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3384,3407,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.0155,0.021,0.0105,0.0065,0.0045,0.0085,0.0035,0.0065,0.01,-0.0075,-0.0255,-0.009,0,0.002,0.0075,-0.054,-0.0005,22,22,21.9,22,22,21.9,22.2,22.2,21.9,22,21.9,21.9,22
2,0,2,1,0,2,1,1,2025-03-07 08:53:48.935,121570,2025-03-07 08:53:49.065,121700,REST,54.0068,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:24 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53966,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3370,3372,3371,3373,3369,3372,3374,3370,3371,3374,3371,3371,3369,3368,3368,3406,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3384,3407,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.012,0.017,0.0095,0.0005,0,-0.001,-0.002,0.0035,0.0075,0.011,-0.0055,-0.017,-0.0115,0.005,0.02,-0.037,-0.002,22.1,22,22,22,22,22,22,22.1,22,22,21.9,21.9,21.9
2,0,2,1,0,2,1,1,2025-03-07 08:53:51.935,124570,2025-03-07 08:53:52.065,124700,REST,54.0027,0,0,0,0,0,0.0866,0,0,0,REST,Rest,1,1,00:01:27 020,0.0866,0,0.0047,0,,,0,0,0,0,0,0,0,0,53956,0,22320,45000,0,100,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3370,3371,3371,3373,3369,3371,3372,3368,3370,3373,3371,3370,3369,3368,3368,3406,23,23,22,22,22,21,14,16,17,15,17,15,20,23,23,27,3383,3406,-273,100,0,3376,192,263,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,,20241227,3008,3054,3045,0.0085,0.011,0.004,0.0065,0.007,0.0105,0.0055,0.002,0.0025,-0.0235,-0.0305,0.002,0.0095,-0.002,-0.01,-0.036,-0.001,22.1,22,22,22,22,22,22,22.1,21.9,21.8,21.8,21.8,21.8
